AUX_IN1,MULT_IN1 - 1,MULT_IN1 - 2,MULT_IN1 - 3,MULT_IN1 - 4,MULT_IN1 - 5,MULT_IN1 - 6,MULT_IN1 - 7,MULT_IN1 - 8,MULT_IN1 - 9,MULT_IN1 - 10,MULT_IN1 - 11,MULT_IN1 - 12,MULT_IN1 - 13,MULT_IN1 - 14,MULT_IN1 - 15,MULT_IN1 - 16,MULT_IN1 - 17,MULT_IN1 - 18,MULT_IN1 - 19,MULT_IN1 - 20,MULT_IN1 - 21,MULT_IN1 - 22,MULT_IN1 - 23,MULT_IN1 - 24,MULT_IN1 - 25,MULT_IN1 - 26,MULT_IN1 - 27,MULT_IN1 - 28,MULT_IN1 - 29,MULT_IN1 - 30,MULT_IN1 - 31,MULT_IN1 - 32,MULT_IN1 - 33,MULT_IN1 - 34,MULT_IN1 - 35,MULT_IN1 - 36,MULT_IN1 - 37,MULT_IN1 - 38,MULT_IN1 - 39,MULT_IN1 - 40,MULT_IN1 - 41,MULT_IN1 - 42,MULT_IN1 - 43,MULT_IN1 - 44,MULT_IN1 - 45,MULT_IN1 - 46,MULT_IN1 - 47,MULT_IN1 - 48,MULT_IN1 - 49,MULT_IN1 - 50,MULT_IN1 - 51,MULT_IN1 - 52,MULT_IN1 - 53,MULT_IN1 - 54,MULT_IN1 - 55,MULT_IN1 - 56,MULT_IN1 - 57,MULT_IN1 - 58,MULT_IN1 - 59,MULT_IN1 - 60,MULT_IN1 - 61,MULT_IN1 - 62,MULT_IN1 - 63,MULT_IN1 - 64
1.8876000000000002,0.018018,0.017446,0.01144,0.021164000000000002,0.066924,0.15529800000000002,0.017732,0.017732,0.023738000000000002,0.009152,0.008866,0.009724,0.009438,0.009438,0.00858,-0.083798,0.008866,0.006864,0.014014,0.012870000000000001,0.014014,0.012012,0.014586,0.012012,0.00286,-0.00715,-0.001144,-0.000572,-0.001144,-0.000858,-0.001144,-0.000286,-0.012870000000000001,-0.012870000000000001,-0.012870000000000001,-0.012870000000000001,-0.013442,-0.010868000000000001,-0.012870000000000001,0.03003,0.014586,-0.003432,0.002288,-0.003432,-0.0020020000000000003,-0.003432,-0.0020020000000000003,-0.003718,0.02145,0.0143,0.039182,0.020306,0.026026,0.020306,0.020878,0.02002,0.000286,0.0020020000000000003,0.000286,-0.012012,0.000286,0.0065780000000000005,0.0,0.002574
1.8876000000000002,0.017732,0.01716,0.011154,0.020878,0.06435,0.153868,0.017446,0.017446,0.024310000000000002,0.009152,0.00858,0.008294000000000001,0.008866,0.008866,0.008294000000000001,-0.133276,0.00858,0.0065780000000000005,0.013728,0.012584000000000001,0.013728,0.011726,0.014586,0.011726,0.0020020000000000003,-0.00715,-0.00143,-0.000858,-0.00143,-0.000858,-0.00143,-0.000858,-0.013156000000000001,-0.013156000000000001,-0.013156000000000001,-0.013156000000000001,-0.013728,-0.011154,-0.013728,0.029458,0.007436,-0.003718,0.001716,-0.003718,-0.002574,-0.003718,-0.0031460000000000004,-0.004004000000000001,0.020878,0.014014,0.043186,0.02002,0.024310000000000002,0.02002,0.020878,0.019734,0.0,0.0020020000000000003,0.000286,-0.003718,0.0,0.006006,-0.000286,0.00143
1.8876000000000002,0.017732,0.016874,0.011154,0.020592,0.062348,0.164736,0.017446,0.017446,0.022308,0.008866,0.00858,0.00858,0.008866,0.008866,0.008294000000000001,-0.229658,0.00858,0.0065780000000000005,0.013728,0.012584000000000001,0.013728,0.012012,0.014586,0.011726,0.0020020000000000003,-0.00715,-0.00143,-0.000858,-0.00143,-0.000858,-0.001144,-0.001144,-0.013156000000000001,-0.013156000000000001,-0.012870000000000001,-0.012870000000000001,-0.013728,-0.010868000000000001,-0.013728,0.037752,0.0,-0.003432,0.0020020000000000003,-0.003718,-0.002288,-0.004004000000000001,-0.002574,-0.004004000000000001,0.020878,0.014014,0.04433,0.02002,0.024024,0.02002,0.020592,0.019734,0.000286,0.0020020000000000003,0.000286,-0.00286,0.0,0.00572,-0.000286,0.00143
1.8876000000000002,0.018018,0.01716,0.011154,0.020592,0.060632000000000005,0.173602,0.017446,0.017446,0.023452,0.00858,0.00858,0.008866,0.009152,0.009152,0.008294000000000001,-0.339482,0.00858,0.0065780000000000005,0.014014,0.012870000000000001,0.014014,0.012012,0.014872,0.011726,0.002288,-0.006864,-0.001144,-0.000572,-0.001144,-0.000858,-0.000858,-0.000858,-0.013156000000000001,-0.012870000000000001,-0.012870000000000001,-0.012870000000000001,-0.013442,-0.010582000000000001,-0.013156000000000001,0.04576,0.00286,-0.0031460000000000004,0.0020020000000000003,-0.003432,-0.002288,-0.004004000000000001,-0.0020020000000000003,-0.003718,0.021164000000000002,0.0143,0.046046000000000004,0.02002,0.025168000000000003,0.020306,0.020878,0.02002,0.000286,0.0020020000000000003,0.000286,-0.003432,0.000286,0.006006,0.0,0.001716
1.8876000000000002,0.018018,0.01716,0.01144,0.020592,0.057772000000000004,0.175318,0.017446,0.017446,0.022308,0.00858,0.008866,0.008294000000000001,0.008866,0.009152,0.00858,-0.45845800000000003,0.008866,0.0065780000000000005,0.014014,0.013156000000000001,0.0143,0.012012,0.014872,0.012012,0.002288,-0.006864,-0.001144,-0.000286,-0.001144,-0.000572,-0.000858,-0.000858,-0.012870000000000001,-0.012870000000000001,-0.012870000000000001,-0.012584000000000001,-0.013442,-0.010582000000000001,-0.012870000000000001,0.033748,0.010868000000000001,-0.0031460000000000004,0.001716,-0.003432,-0.0020020000000000003,-0.003718,-0.001716,-0.003432,0.02145,0.014586,0.04433,0.02002,0.026026,0.020592,0.021164000000000002,0.02002,0.000572,0.002288,0.000572,-0.004862,0.000572,0.0065780000000000005,0.000286,0.001716
1.8876000000000002,0.018304,0.01716,0.01144,0.020878,0.056628000000000005,0.1716,0.017732,0.017732,0.022022,0.00858,0.009152,0.009152,0.008866,0.009724,0.008866,-0.5196620000000001,0.009152,0.006864,0.0143,0.013442,0.014586,0.012298,0.015158000000000001,0.012012,0.002574,-0.0065780000000000005,-0.000858,0.0,-0.000858,-0.000572,-0.000572,-0.000286,-0.012870000000000001,-0.012584000000000001,-0.012584000000000001,-0.012298,-0.013156000000000001,-0.010582000000000001,-0.012584000000000001,0.026312000000000002,0.014872,-0.0031460000000000004,0.002288,-0.0031460000000000004,-0.001716,-0.003718,-0.000858,-0.00286,0.021736000000000002,0.014872,0.051480000000000005,0.020306,0.026598,0.020878,0.02145,0.020592,0.001144,0.002288,0.000572,-0.00572,0.000858,0.006864,0.000572,0.002574
1.8873140000000002,0.018590000000000002,0.01716,0.011726,0.020592,0.056056,0.16588,0.018018,0.017732,0.022022,0.009152,0.009152,0.009152,0.008866,0.01001,0.009152,-0.551122,0.009152,0.00715,0.0143,0.013442,0.014586,0.012584000000000001,0.015444000000000001,0.012298,0.0031460000000000004,-0.0065780000000000005,-0.000858,0.0,-0.000572,-0.000572,-0.000572,-0.000286,-0.012584000000000001,-0.012298,-0.012298,-0.012298,-0.012870000000000001,-0.01001,-0.012584000000000001,0.016874,0.019734,-0.002574,0.00286,-0.00286,-0.00143,-0.003718,-0.000858,-0.0031460000000000004,0.022022,0.015158000000000001,0.049192,0.020878,0.026884,0.020878,0.02145,0.020592,0.001144,0.002574,0.000572,-0.009724,0.001144,0.007436,0.000858,0.00286
1.8876000000000002,0.018304,0.016874,0.011726,0.020306,0.050050000000000004,0.16559400000000002,0.018018,0.017446,0.021164000000000002,0.009152,0.009152,0.008866,0.008866,0.009724,0.009152,-0.61204,0.008866,0.00715,0.0143,0.013156000000000001,0.014586,0.012298,0.015444000000000001,0.012298,0.00286,-0.0065780000000000005,-0.000858,-0.000286,-0.000572,-0.000572,-0.000286,0.0,-0.012584000000000001,-0.012584000000000001,-0.012584000000000001,-0.012298,-0.012870000000000001,-0.010296,-0.012870000000000001,0.022022,0.018018,-0.00286,0.00286,-0.0031460000000000004,-0.00143,-0.003718,-0.000858,-0.003432,0.022022,0.014872,0.039182,0.020878,0.025168000000000003,0.020878,0.021164000000000002,0.020592,0.000858,0.002574,0.000572,-0.009724,0.000858,0.00715,0.000572,0.0020020000000000003
1.8876000000000002,0.018304,0.016874,0.01144,0.02002,0.036608,0.160732,0.017732,0.01716,0.020592,0.00858,0.009152,0.009152,0.009152,0.008866,0.008866,-0.620048,0.008866,0.006864,0.0143,0.013156000000000001,0.014586,0.012298,0.014872,0.012298,0.00286,-0.0065780000000000005,-0.000858,-0.000286,-0.000858,-0.000858,-0.000286,0.0,-0.012584000000000001,-0.012584000000000001,-0.012584000000000001,-0.012584000000000001,-0.013156000000000001,-0.010296,-0.013156000000000001,0.033462,0.012298,-0.0031460000000000004,0.002288,-0.0031460000000000004,-0.001716,-0.003718,-0.0020020000000000003,-0.003432,0.021736000000000002,0.014586,0.035464,0.020878,0.024596,0.020592,0.021164000000000002,0.020306,0.000858,0.002288,0.000572,-0.000286,0.000572,0.006864,0.000286,0.0020020000000000003
1.8876000000000002,0.018018,0.016588000000000002,0.011154,0.019448,0.025740000000000002,0.15587,0.017446,0.016588000000000002,0.020592,0.008294000000000001,0.00858,0.008866,0.00858,0.008294000000000001,0.008294000000000001,-0.569998,0.00858,0.0065780000000000005,0.014014,0.012870000000000001,0.014014,0.012012,0.014586,0.012012,0.002574,-0.006864,-0.001144,-0.000572,-0.001144,-0.000858,-0.000858,-0.000286,-0.013156000000000001,-0.012870000000000001,-0.012870000000000001,-0.012870000000000001,-0.013442,-0.010868000000000001,-0.013442,0.038038,0.012584000000000001,-0.003432,0.00143,-0.003432,-0.0020020000000000003,-0.004004000000000001,-0.0020020000000000003,-0.003432,0.02145,0.0143,0.035178,0.020592,0.024596,0.02002,0.020878,0.02002,0.000286,0.0020020000000000003,0.000286,0.007436,0.000286,0.006292000000000001,0.0,0.0020020000000000003
1.8878860000000002,0.018018,0.016588000000000002,0.01144,0.019448,0.02288,0.139568,0.017446,0.016302,0.019162000000000002,0.008866,0.008866,0.009438,0.008294000000000001,0.00858,0.00858,-0.518518,0.00858,0.006864,0.014014,0.012870000000000001,0.014014,0.012298,0.014872,0.012012,0.002574,-0.006864,-0.000858,-0.000286,-0.001144,-0.000858,-0.000858,-0.000286,-0.013156000000000001,-0.012870000000000001,-0.012870000000000001,-0.012870000000000001,-0.013156000000000001,-0.010582000000000001,-0.013156000000000001,0.034034,0.018018,-0.003432,0.001716,-0.003432,-0.0020020000000000003,-0.004004000000000001,-0.002574,-0.003432,0.02145,0.014586,0.035464,0.020306,0.025168000000000003,0.020306,0.021164000000000002,0.020306,0.000572,0.0020020000000000003,0.000286,0.01001,0.000286,0.0065780000000000005,0.0,0.0020020000000000003
1.8876000000000002,0.017732,0.016302,0.011154,0.019162000000000002,0.025454,0.12355200000000001,0.017446,0.016016000000000002,0.019162000000000002,0.008866,0.00858,0.009438,0.0077220000000000006,0.008294000000000001,0.00858,-0.423852,0.008294000000000001,0.0065780000000000005,0.014014,0.012870000000000001,0.014014,0.012012,0.014586,0.011726,0.002288,-0.00715,-0.001144,-0.000572,-0.001144,-0.000572,-0.000858,-0.000858,-0.013156000000000001,-0.012870000000000001,-0.013156000000000001,-0.012870000000000001,-0.013442,-0.010868000000000001,-0.013156000000000001,0.03146,0.014872,-0.003432,0.001144,-0.003432,-0.0020020000000000003,-0.004004000000000001,-0.0031460000000000004,-0.003432,0.02145,0.0143,0.026312000000000002,0.020306,0.022594,0.020306,0.021164000000000002,0.02002,0.000572,0.0020020000000000003,0.000572,-0.0054340000000000005,0.000286,0.0065780000000000005,0.0,0.002288
1.8876000000000002,0.018304,0.016588000000000002,0.01144,0.019162000000000002,0.025454,0.113828,0.017732,0.016588000000000002,0.019448,0.009724,0.009152,0.009152,0.009152,0.008866,0.009152,-0.33090200000000003,0.008866,0.006864,0.0143,0.013156000000000001,0.014586,0.012584000000000001,0.015158000000000001,0.012012,0.00286,-0.006864,-0.000858,-0.000286,-0.000858,-0.000286,-0.000572,-0.000572,-0.012584000000000001,-0.012584000000000001,-0.012584000000000001,-0.012298,-0.013156000000000001,-0.010582000000000001,-0.012584000000000001,0.026312000000000002,0.013156000000000001,-0.00286,0.0020020000000000003,-0.0031460000000000004,-0.00143,-0.00286,-0.00143,-0.0031460000000000004,0.022022,0.014872,0.020592,0.020592,0.023166000000000003,0.020878,0.021736000000000002,0.020592,0.001144,0.002288,0.000858,-0.011726,0.000858,0.006864,0.000572,0.002574
1.8873140000000002,0.018590000000000002,0.016588000000000002,0.011726,0.019162000000000002,0.022594,0.09295,0.018018,0.016874,0.018590000000000002,0.01001,0.009438,0.00858,0.01001,0.009438,0.009438,-0.304018,0.009438,0.007436,0.014586,0.013442,0.014872,0.012870000000000001,0.015444000000000001,0.012584000000000001,0.00286,-0.006292000000000001,-0.000286,0.000286,-0.000286,-0.000286,0.0,0.0,-0.012298,-0.012298,-0.012298,-0.012298,-0.013156000000000001,-0.01001,-0.012584000000000001,0.032032000000000005,0.006292000000000001,-0.002574,0.002288,-0.002574,-0.001144,-0.002574,-0.001716,-0.0031460000000000004,0.022308,0.015158000000000001,0.026312000000000002,0.021164000000000002,0.024310000000000002,0.021164000000000002,0.022022,0.020878,0.001144,0.002574,0.000858,-0.00858,0.001144,0.00715,0.000858,0.0031460000000000004
1.8876000000000002,0.018018,0.016016000000000002,0.01144,0.018304,0.017446,0.076076,0.017446,0.016016000000000002,0.018876,0.009152,0.008866,0.007436,0.009438,0.009152,0.008866,-0.28628600000000004,0.008866,0.006864,0.0143,0.012870000000000001,0.014586,0.012298,0.014872,0.012298,0.002574,-0.006864,-0.001144,-0.000286,-0.000858,-0.000286,-0.000858,-0.000572,-0.012870000000000001,-0.012870000000000001,-0.012870000000000001,-0.012584000000000001,-0.013728,-0.010582000000000001,-0.013156000000000001,0.024024,0.0020020000000000003,-0.0031460000000000004,0.00143,-0.0031460000000000004,-0.001716,-0.003432,-0.002288,-0.003718,0.021736000000000002,0.014586,0.03289,0.020592,0.022594,0.020592,0.02145,0.02002,0.000858,0.0020020000000000003,0.000572,-0.016874,0.000286,0.0065780000000000005,0.000286,0.002288
1.8876000000000002,0.017732,0.015444000000000001,0.011154,0.016874,0.01573,0.060346000000000004,0.016874,0.015158000000000001,0.018018,0.008866,0.008294000000000001,0.0077220000000000006,0.00858,0.008294000000000001,0.008008000000000001,-0.268268,0.008294000000000001,0.006292000000000001,0.013728,0.012584000000000001,0.013728,0.011726,0.0143,0.011726,0.002288,-0.00715,-0.00143,-0.000858,-0.00143,-0.000858,-0.001144,-0.001716,-0.013728,-0.013442,-0.013156000000000001,-0.013442,-0.0143,-0.011154,-0.014014,0.014014,0.0020020000000000003,-0.004004000000000001,0.001144,-0.004004000000000001,-0.002288,-0.004004000000000001,-0.002288,-0.004576,0.020878,0.013728,0.028028,0.019734,0.02145,0.019734,0.020306,0.019448,0.0,0.00143,0.000286,-0.036894,-0.000572,0.006006,-0.000286,0.0020020000000000003
1.8873140000000002,0.017446,0.015158000000000001,0.010868000000000001,0.016874,0.006864,0.04147,0.016588000000000002,0.014872,0.016874,0.00858,0.008008000000000001,0.0077220000000000006,0.0077220000000000006,0.00715,0.0077220000000000006,-0.18876,0.008008000000000001,0.006006,0.013442,0.012298,0.013442,0.011726,0.014014,0.01144,0.0020020000000000003,-0.007436,-0.00143,-0.001144,-0.001716,-0.000858,-0.00143,-0.00143,-0.013728,-0.013728,-0.013442,-0.013442,-0.0143,-0.011154,-0.014586,0.000286,-0.004576,-0.00429,0.000858,-0.00429,-0.002574,-0.004004000000000001,-0.002288,-0.005148,0.020592,0.013728,0.019734,0.019734,0.019734,0.019448,0.020306,0.019162000000000002,-0.000286,0.00143,0.0,-0.048620000000000003,-0.000572,0.00572,-0.000572,0.0020020000000000003
1.8873140000000002,0.017732,0.015158000000000001,0.010868000000000001,0.016302,-0.011154,0.020592,0.016874,0.015158000000000001,0.01716,0.008294000000000001,0.00858,0.008866,0.008294000000000001,0.0077220000000000006,0.008294000000000001,-0.13928200000000002,0.008008000000000001,0.006292000000000001,0.013728,0.012298,0.014014,0.011726,0.014586,0.011726,0.002288,-0.00715,-0.00143,-0.000858,-0.001716,-0.000858,-0.001144,-0.000858,-0.013442,-0.013156000000000001,-0.013442,-0.013156000000000001,-0.014014,-0.011154,-0.0143,-0.018590000000000002,-0.00715,-0.003718,0.001144,-0.003718,-0.002288,-0.004004000000000001,-0.002288,-0.004576,0.021164000000000002,0.014014,0.01716,0.02002,0.018590000000000002,0.02002,0.020592,0.019448,0.000286,0.001716,0.0,-0.056056,0.0,0.006006,-0.000286,0.0020020000000000003
1.8878860000000002,0.017732,0.015158000000000001,0.010868000000000001,0.01716,-0.025168000000000003,-0.004862,0.01716,0.01573,0.01716,0.00858,0.00858,0.009438,0.00858,0.0077220000000000006,0.00858,-0.161304,0.008294000000000001,0.0065780000000000005,0.013728,0.012584000000000001,0.014014,0.012012,0.014586,0.011726,0.0020020000000000003,-0.00715,-0.00143,-0.000572,-0.001144,-0.000572,-0.000858,-0.000572,-0.013728,-0.013156000000000001,-0.013442,-0.012870000000000001,-0.013728,-0.010868000000000001,-0.014014,-0.026598,-0.009438,-0.003432,0.00143,-0.003718,-0.0020020000000000003,-0.004004000000000001,-0.002574,-0.004004000000000001,0.02145,0.0143,0.009152,0.019734,0.020306,0.020306,0.021164000000000002,0.019734,0.000572,0.0020020000000000003,0.000572,-0.051194,0.000572,0.006006,0.0,0.002574
1.8873140000000002,0.017446,0.015158000000000001,0.010868000000000001,0.01716,-0.032032000000000005,-0.028886000000000002,0.016874,0.01573,0.01573,0.008294000000000001,0.00858,0.008008000000000001,0.008008000000000001,0.0065780000000000005,0.008294000000000001,-0.18618600000000002,0.008294000000000001,0.006292000000000001,0.013442,0.012584000000000001,0.013728,0.011726,0.014586,0.01144,0.001716,-0.007436,-0.00143,-0.000572,-0.00143,-0.000286,-0.001144,-0.000572,-0.013728,-0.013442,-0.013442,-0.013156000000000001,-0.014014,-0.010868000000000001,-0.014014,-0.037180000000000005,-0.02145,-0.003718,0.000572,-0.003718,-0.002288,-0.004004000000000001,-0.002574,-0.004004000000000001,0.021164000000000002,0.0143,0.004576,0.019448,0.022308,0.02002,0.021164000000000002,0.019448,0.000286,0.0020020000000000003,0.000572,-0.054626,0.000286,0.00572,0.0,0.0020020000000000003
1.8876000000000002,0.017732,0.015444000000000001,0.010868000000000001,0.01716,-0.033462,-0.04433,0.01716,0.015444000000000001,0.016874,0.00858,0.008866,0.007436,0.008008000000000001,0.00715,0.00858,-0.1716,0.008294000000000001,0.0065780000000000005,0.013728,0.012584000000000001,0.014014,0.012012,0.014586,0.011726,0.0020020000000000003,-0.00715,-0.00143,-0.000286,-0.001144,-0.000572,-0.000858,-0.000286,-0.013156000000000001,-0.013156000000000001,-0.013156000000000001,-0.013156000000000001,-0.013728,-0.010868000000000001,-0.013728,-0.042614,-0.031174,-0.003718,0.000858,-0.003718,-0.0020020000000000003,-0.004004000000000001,-0.002288,-0.003718,0.02145,0.0143,-0.000858,0.019734,0.02288,0.020306,0.021164000000000002,0.02002,0.000572,0.0020020000000000003,0.000572,-0.056342,0.000286,0.006006,0.0,0.002288
1.8876000000000002,0.017446,0.015158000000000001,0.010868000000000001,0.017446,-0.042614,-0.050050000000000004,0.016588000000000002,0.015444000000000001,0.01573,0.008866,0.00858,0.0077220000000000006,0.0065780000000000005,0.006292000000000001,0.008294000000000001,-0.16645200000000002,0.008008000000000001,0.006292000000000001,0.013728,0.012584000000000001,0.013728,0.011726,0.0143,0.01144,0.0020020000000000003,-0.007436,-0.00143,-0.000858,-0.00143,-0.000572,-0.001144,-0.000858,-0.013442,-0.013442,-0.013156000000000001,-0.013156000000000001,-0.014014,-0.011154,-0.0143,-0.059774,-0.035178,-0.004004000000000001,0.000572,-0.00429,-0.002574,-0.00429,-0.002574,-0.00429,0.020878,0.014014,-0.00286,0.019448,0.019448,0.019734,0.020878,0.019734,0.000286,0.001716,0.000572,-0.050908,0.0,0.00572,-0.000286,0.001716
1.8878860000000002,0.017732,0.01573,0.011154,0.017732,-0.048334,-0.048906000000000005,0.016874,0.016016000000000002,0.016588000000000002,0.008866,0.00858,0.00858,0.007436,0.00715,0.008294000000000001,-0.15901600000000002,0.008294000000000001,0.0065780000000000005,0.014014,0.012870000000000001,0.013728,0.012012,0.014586,0.011726,0.002574,-0.00715,-0.00143,-0.000572,-0.00143,-0.000858,-0.001144,-0.000858,-0.013728,-0.013156000000000001,-0.012870000000000001,-0.013156000000000001,-0.014014,-0.010868000000000001,-0.014014,-0.07007000000000001,-0.040326,-0.004004000000000001,0.000858,-0.004004000000000001,-0.002288,-0.004004000000000001,-0.0020020000000000003,-0.00429,0.021164000000000002,0.014014,-0.000286,0.019734,0.020306,0.02002,0.020878,0.02002,0.000286,0.001716,0.000286,-0.045474,0.0,0.006006,-0.000286,0.0020020000000000003
1.8873140000000002,0.018018,0.016302,0.01144,0.017446,-0.051766,-0.05577,0.01716,0.016588000000000002,0.016302,0.00858,0.00858,0.009152,0.0077220000000000006,0.006864,0.00858,-0.216788,0.008294000000000001,0.0065780000000000005,0.014014,0.013156000000000001,0.014014,0.012298,0.014586,0.012012,0.00286,-0.006864,-0.001144,-0.000572,-0.001144,-0.000858,-0.001144,-0.000858,-0.013442,-0.012870000000000001,-0.012870000000000001,-0.012870000000000001,-0.013442,-0.010582000000000001,-0.013728,-0.072072,-0.045188,-0.003432,0.00143,-0.003718,-0.002288,-0.003432,-0.0031460000000000004,-0.004004000000000001,0.02145,0.0143,-0.001716,0.02002,0.018018,0.02002,0.020878,0.02002,0.000572,0.0020020000000000003,0.0,-0.04147,0.0,0.006292000000000001,0.0,0.00286
1.8873140000000002,0.017732,0.016016000000000002,0.011154,0.018304,-0.047762,-0.065494,0.016874,0.016874,0.016874,0.008294000000000001,0.00858,0.009152,0.0077220000000000006,0.007436,0.008294000000000001,-0.229944,0.008294000000000001,0.0065780000000000005,0.014014,0.012870000000000001,0.013728,0.012012,0.014586,0.011726,0.002574,-0.00715,-0.001144,-0.000572,-0.001144,-0.000858,-0.001144,-0.001144,-0.013156000000000001,-0.012870000000000001,-0.013156000000000001,-0.012870000000000001,-0.013728,-0.010868000000000001,-0.013728,-0.071214,-0.047476000000000004,-0.003432,0.00143,-0.003718,-0.002288,-0.003718,-0.004004000000000001,-0.00429,0.021164000000000002,0.014014,0.000572,0.019734,0.014586,0.02002,0.020592,0.02002,0.000286,0.001716,0.000286,-0.040612,0.0,0.006292000000000001,0.0,0.002288
1.8876000000000002,0.018018,0.016302,0.01144,0.018876,-0.043186,-0.077506,0.01716,0.016874,0.01573,0.008866,0.00858,0.009152,0.00858,0.00858,0.008294000000000001,-0.133276,0.00858,0.0065780000000000005,0.014014,0.012870000000000001,0.013728,0.012012,0.014586,0.011726,0.002574,-0.00715,-0.001144,-0.000572,-0.001144,-0.000572,-0.000858,-0.000572,-0.013442,-0.012870000000000001,-0.012870000000000001,-0.012870000000000001,-0.013728,-0.010868000000000001,-0.013728,-0.073788,-0.053196,-0.003432,0.001716,-0.003718,-0.002288,-0.004004000000000001,-0.00286,-0.003718,0.02145,0.0143,0.008294000000000001,0.02002,0.016588000000000002,0.020306,0.020878,0.02002,0.000572,0.0020020000000000003,0.000286,-0.046904,0.000286,0.006292000000000001,0.0,0.002574
1.8878860000000002,0.017732,0.016588000000000002,0.011154,0.019162000000000002,-0.044616,-0.087802,0.01716,0.01716,0.016302,0.009152,0.008866,0.009438,0.009152,0.009152,0.00858,-0.013728,0.00858,0.006864,0.014014,0.012870000000000001,0.014014,0.012012,0.014872,0.011726,0.002288,-0.006864,-0.001144,-0.000572,-0.001144,-0.000572,-0.000858,-0.000286,-0.013156000000000001,-0.012870000000000001,-0.012870000000000001,-0.012870000000000001,-0.013442,-0.010868000000000001,-0.013728,-0.08465600000000001,-0.054626,-0.003432,0.001716,-0.003718,-0.002288,-0.004004000000000001,-0.001716,-0.003432,0.021736000000000002,0.0143,0.010868000000000001,0.02002,0.01716,0.020592,0.02145,0.02002,0.000572,0.0020020000000000003,0.000286,-0.048048,0.000572,0.0065780000000000005,0.0,0.002574
1.8873140000000002,0.018018,0.016874,0.01144,0.020306,-0.036036,-0.093808,0.017446,0.01716,0.0143,0.009152,0.008866,0.010296,0.009152,0.009152,0.00858,0.09009,0.008866,0.006864,0.014014,0.012870000000000001,0.014014,0.012298,0.014872,0.012012,0.002288,-0.006864,-0.001144,-0.000286,-0.001144,-0.000572,-0.000858,-0.000286,-0.012298,-0.012870000000000001,-0.012870000000000001,-0.012584000000000001,-0.013728,-0.010868000000000001,-0.013156000000000001,-0.08093800000000001,-0.053768,-0.0031460000000000004,0.002288,-0.003432,-0.0020020000000000003,-0.004004000000000001,-0.002574,-0.003718,0.021736000000000002,0.014586,0.012012,0.020306,0.019162000000000002,0.020878,0.02145,0.020306,0.000858,0.002288,0.000572,-0.050336000000000006,0.000858,0.0065780000000000005,0.000286,0.002574
1.8876000000000002,0.017732,0.016874,0.011154,0.020306,-0.023452,-0.082082,0.017446,0.016874,0.009152,0.009152,0.00858,0.010296,0.00858,0.009438,0.00858,0.116402,0.00858,0.0065780000000000005,0.013728,0.012584000000000001,0.014014,0.012012,0.014586,0.011726,0.0020020000000000003,-0.00715,-0.00143,-0.000572,-0.001144,-0.000286,-0.000858,-0.000858,-0.012584000000000001,-0.013156000000000001,-0.013442,-0.012870000000000001,-0.013728,-0.011154,-0.013156000000000001,-0.069498,-0.060918,-0.0031460000000000004,0.002288,-0.003718,-0.0020020000000000003,-0.00429,-0.00286,-0.003432,0.02145,0.0143,0.015444000000000001,0.02002,0.019448,0.020592,0.020878,0.02002,0.000572,0.0020020000000000003,0.000858,-0.055198000000000004,0.000858,0.006292000000000001,0.0,0.0020020000000000003
1.8873140000000002,0.017732,0.016874,0.01144,0.020306,-0.008294000000000001,-0.062348,0.017446,0.01716,-0.101816,0.009438,0.008866,0.009724,0.009152,0.009438,0.00858,0.12126400000000001,0.00858,0.0065780000000000005,0.013728,0.012870000000000001,0.014014,0.012012,0.014872,0.011726,0.002288,-0.00715,-0.001144,-0.000572,-0.001144,-0.000286,-0.000858,-0.000858,-0.012870000000000001,-0.013156000000000001,-0.013156000000000001,-0.012870000000000001,-0.013728,-0.011154,-0.013442,-0.066924,-0.06406400000000001,-0.0031460000000000004,0.002288,-0.003432,-0.0020020000000000003,-0.004004000000000001,-0.001716,-0.003432,0.02145,0.014586,0.019162000000000002,0.020306,0.020592,0.020592,0.020878,0.02002,0.000572,0.0020020000000000003,0.000858,-0.05434,0.000572,0.006292000000000001,0.0,0.0020020000000000003
1.8876000000000002,0.018018,0.017446,0.01144,0.020878,0.012584000000000001,-0.039754000000000005,0.017446,0.01716,-0.19190600000000002,0.009438,0.008866,0.009724,0.009152,0.009438,0.00858,0.12898600000000002,0.008866,0.006864,0.014014,0.013156000000000001,0.014014,0.012298,0.014872,0.012012,0.002574,-0.006864,-0.001144,-0.000286,-0.000858,-0.000572,-0.000858,-0.000572,-0.012870000000000001,-0.012870000000000001,-0.012870000000000001,-0.012870000000000001,-0.013442,-0.010582000000000001,-0.012870000000000001,-0.059774,-0.06492200000000001,-0.0031460000000000004,0.002574,-0.003718,-0.001716,-0.003432,-0.000858,-0.003432,0.02145,0.0143,0.01716,0.020592,0.02145,0.020592,0.021164000000000002,0.020306,0.000572,0.002288,0.000858,-0.04433,0.000286,0.0065780000000000005,0.000286,0.002288
