AUX_IN1
-1.8561400000000001
-1.8558540000000001
-1.8561400000000001
-1.8558540000000001
-1.8558540000000001
-1.8558540000000001
-1.8561400000000001
-1.855568
-1.8558540000000001
-1.8561400000000001
-1.8558540000000001
-1.855568
-1.8561400000000001
-1.855568
-1.8561400000000001
-1.8558540000000001
-1.8564260000000001
-1.855568
-1.8567120000000001
-1.854996
-1.8567120000000001
-1.854996
-1.8569980000000001
-1.853852
-1.8581420000000002
-1.85328
-1.859286
-1.85185
-1.860716
-1.8498480000000002
-1.863004
-1.846702
-1.866722
-1.8429840000000002
-1.8710120000000001
-1.83755
-1.8784480000000001
-1.8283980000000002
-1.89046
-1.8115240000000001
-1.9162000000000001
-1.762618
-2.028026
-1.176032
1.967108
1.817816
1.9385080000000001
1.8489900000000001
1.91906
1.8638620000000001
1.9087640000000001
1.8715840000000001
1.9027580000000002
1.876732
1.898182
1.8801640000000002
1.8953220000000002
1.882738
1.893034
1.884454
1.891604
1.8861700000000001
1.890174
1.8864560000000001
1.889888
1.8873140000000002
1.889316
1.8878860000000002
1.88903
1.8878860000000002
1.8884580000000002
1.8881720000000002
1.8881720000000002
1.8884580000000002
1.8884580000000002
1.8884580000000002
1.888744
1.8881720000000002
1.8884580000000002
1.8881720000000002
1.8884580000000002
1.8878860000000002
1.8884580000000002
1.8884580000000002
1.8881720000000002
1.8881720000000002
1.8881720000000002
1.8884580000000002
1.8884580000000002
1.8884580000000002
1.8881720000000002
1.8884580000000002
1.8884580000000002
1.8884580000000002
1.8884580000000002
1.8884580000000002
1.8884580000000002
1.8881720000000002
1.888744
1.8881720000000002
1.8881720000000002
1.8884580000000002
1.8881720000000002
1.8884580000000002
1.8884580000000002
1.8884580000000002
1.8884580000000002
1.8884580000000002
1.8881720000000002
1.8884580000000002
1.8884580000000002
1.8884580000000002
1.8884580000000002
1.8884580000000002
1.8884580000000002
1.8884580000000002
1.8881720000000002
1.8884580000000002
1.8884580000000002
1.8884580000000002
1.8884580000000002
1.8884580000000002
1.888744
1.8884580000000002
1.8884580000000002
1.8881720000000002
1.8884580000000002
1.8884580000000002
1.888744
1.8884580000000002
1.8884580000000002
1.8884580000000002
1.8881720000000002
1.8884580000000002
1.8884580000000002
1.8884580000000002
