x_0_NOSE,y_0_NOSE,z_0_NOSE,x_1_LEFT_EYE_IN,y_1_LEFT_EYE_IN,z_1_LEFT_EYE_IN,x_2_LEFT_EYE,y_2_LEFT_EYE,z_2_LEFT_EYE,x_3_LEFT_EYE_OUT,y_3_LEFT_EYE_OUT,z_3_LEFT_EYE_OUT,x_4_RIGHT_EYE_IN,y_4_RIGHT_EYE_IN,z_4_RIGHT_EYE_IN,x_5_RIGTH_EYE,y_5_RIGTH_EYE,z_5_RIGTH_EYE,x_6_RIGHT_EYE_OUT,y_6_RIGHT_EYE_OUT,z_6_RIGHT_EYE_OUT,x_7_LEFT_EAR,y_7_LEFT_EAR,z_7_LEFT_EAR,x_8_RIGHT_EAR,y_8_RIGHT_EAR,z_8_RIGHT_EAR,x_9_MOUTH_LEFT,y_9_MOUTH_LEFT,z_9_MOUTH_LEFT,x_10_MOUTH_RIGHT,y_10_MOUTH_RIGHT,z_10_MOUTH_RIGHT,x_11_LEFT_SHOULDER,y_11_LEFT_SHOULDER,z_11_LEFT_SHOULDER,x_12_RIGHT_SHOULDER,y_12_RIGHT_SHOULDER,z_12_RIGHT_SHOULDER,x_13_LEFT_ELBOW,y_13_LEFT_ELBOW,z_13_LEFT_ELBOW,x_14_RIGHT_ELBOW,y_14_RIGHT_ELBOW,z_14_RIGHT_ELBOW,x_15_LEFT_WRIST,y_15_LEFT_WRIST,z_15_LEFT_WRIST,x_16_RIGHT_WRIST,y_16_RIGHT_WRIST,z_16_RIGHT_WRIST,x_17_LEFT_PINKY,y_17_LEFT_PINKY,z_17_LEFT_PINKY,x_18_RIGHT_PINKY,y_18_RIGHT_PINKY,z_18_RIGHT_PINKY,x_19_LEFT_INDEX,y_19_LEFT_INDEX,z_19_LEFT_INDEX,x_20_RIGHT_INDEX,y_20_RIGHT_INDEX,z_20_RIGHT_INDEX,x_21_LEFT_THUMB,y_21_LEFT_THUMB,z_21_LEFT_THUMB,x_22_RIGHT_THUMB,y_22_RIGHT_THUMB,z_22_RIGHT_THUMB,x_23_LEFT_HIP,y_23_LEFT_HIP,z_23_LEFT_HIP,x_24_RIGHT_HIP,y_24_RIGHT_HIP,z_24_RIGHT_HIP,x_25_LEFT_KNEE,y_25_LEFT_KNEE,z_25_LEFT_KNEE,x_26_RIGHT_KNEE,y_26_RIGHT_KNEE,z_26_RIGHT_KNEE,x_27_LEFT_ANKLE,y_27_LEFT_ANKLE,z_27_LEFT_ANKLE,x_28_RIGHT_ANKLE,y_28_RIGHT_ANKLE,z_28_RIGHT_ANKLE,x_29_LEFT_HEEL,y_29_LEFT_HEEL,z_29_LEFT_HEEL,x_30_RIGHT_HEEL,y_30_RIGHT_HEEL,z_30_RIGHT_HEEL,x_31_LEFT_FOOT_INDEX,y_31_LEFT_FOOT_INDEX,z_31_LEFT_FOOT_INDEX,x_32_RIGHT_FOOT_INDEX,y_32_RIGHT_FOOT_INDEX,z_32_RIGHT_FOOT_INDEX
144.12046813964844,-222.6746826171875,608.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,136.57061767578125,-198.59889221191406,624.0,109.01671600341797,-206.58914184570312,614.0,149.08847045898438,-171.6690673828125,647.0,-68.56914520263672,-199.36898803710938,633.0,248.66232299804688,-20.283105850219727,705.0,-80.71955108642578,10.488151550292969,434.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,64.10363006591797,201.31443786621094,1009.0,-46.08116149902344,74.3527603149414,355.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
145.36386108398438,-220.01856994628906,609.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,138.4107208251953,-198.28062438964844,623.0,112.24305725097656,-204.89085388183594,615.0,147.33299255371094,-174.06910705566406,644.0,-73.33283996582031,-193.94700622558594,629.0,247.25390625,-27.51283836364746,711.0,-79.6036148071289,15.299344062805176,428.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,62.188785552978516,190.54112243652344,1005.0,-46.470577239990234,72.61217498779297,358.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
142.49888610839844,-210.6520233154297,614.0,-0.0,-0.0,0.0,153.6408233642578,-236.41114807128906,602.0,157.6199493408203,-235.415283203125,602.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,145.16847229003906,-239.19493103027344,604.0,-0.0,-0.0,0.0,134.3328399658203,-192.59979248046875,628.0,107.68447875976562,-200.7786407470703,618.0,149.925537109375,-172.47238159179688,646.0,-72.40837860107422,-195.29754638671875,630.0,247.3805694580078,-21.540639877319336,708.0,-77.82373809814453,16.63728904724121,426.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,62.436302185058594,192.96864318847656,1009.0,-47.19361877441406,72.22112274169922,359.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
143.35116577148438,-215.98878479003906,609.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,161.1378631591797,-240.19410705566406,604.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,137.22720336914062,-194.3675537109375,627.0,109.54936981201172,-202.4951171875,617.0,148.6276092529297,-174.3394012451172,645.0,-73.5660171508789,-194.56369018554688,631.0,246.90614318847656,-25.125080108642578,710.0,-77.82373809814453,16.63728904724121,426.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,62.188785552978516,187.21603393554688,1005.0,-48.110557556152344,72.40934753417969,357.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
143.0460205078125,-210.978271484375,612.0,151.3993377685547,-238.00686645507812,601.0,155.3718719482422,-236.01844787597656,601.0,161.6714324951172,-236.97950744628906,606.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,146.67735290527344,-239.3987579345703,602.0,-0.0,-0.0,0.0,137.0083465576172,-194.05755615234375,626.0,110.92735290527344,-201.10353088378906,619.0,148.6276092529297,-174.3394012451172,645.0,-70.54953002929688,-196.96302795410156,632.0,247.60165405273438,-26.37369728088379,712.0,-80.34757232666016,11.869107246398926,432.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,65.6406021118164,189.25445556640625,1007.0,-45.7508430480957,73.59049224853516,357.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
141.4098663330078,-219.5742950439453,605.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,135.10507202148438,-197.9623565673828,622.0,108.3539047241211,-204.20498657226562,616.0,147.561767578125,-174.3394012451172,645.0,-72.5233154296875,-195.6075439453125,631.0,248.66232299804688,-22.61562728881836,705.0,-77.66288757324219,14.625408172607422,429.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,67.50514221191406,186.47665405273438,1010.0,-46.13530349731445,71.8267593383789,360.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
143.51348876953125,-206.58914184570312,614.0,150.40621948242188,-229.05894470214844,601.0,154.3787384033203,-228.06472778320312,601.0,158.87820434570312,-227.82615661621094,603.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,143.93170166015625,-232.8137664794922,603.0,-0.0,-0.0,0.0,135.37059020996094,-190.52203369140625,628.0,110.4371337890625,-196.9333953857422,622.0,176.1590118408203,-199.2095947265625,770.0,-71.36732482910156,-194.25535583496094,630.0,247.95689392089844,-15.573760032653809,703.0,-78.20598602294922,11.869107246398926,432.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,65.6406021118164,187.58860778808594,1007.0,-48.51484680175781,71.2312240600586,360.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
142.40960693359375,-216.57179260253906,605.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,137.6017608642578,-196.5343475341797,624.0,110.56893920898438,-202.4951171875,617.0,149.08847045898438,-170.5987548828125,647.0,-71.48060607910156,-196.65138244628906,631.0,248.76422119140625,-20.196794509887695,702.0,-79.44937133789062,12.554622650146484,431.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,68.96865844726562,185.92276000976562,1007.0,-44.945533752441406,71.8267593383789,360.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
140.33212280273438,-211.958984375,609.0,147.92605590820312,-237.21482849121094,599.0,151.88536071777344,-234.2421112060547,599.0,158.14361572265625,-235.19821166992188,604.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,143.45431518554688,-235.02423095703125,601.0,-0.0,-0.0,0.0,135.155029296875,-194.3675537109375,627.0,109.72692108154297,-200.7786407470703,618.0,177.66184997558594,-200.74374389648438,771.0,-71.48060607910156,-195.6075439453125,631.0,249.56822204589844,-17.848739624023438,701.0,-78.91985321044922,11.869107246398926,432.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,67.43830871582031,189.63034057617188,1009.0,-46.60038375854492,72.22112274169922,359.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
143.35116577148438,-210.9515380859375,609.0,151.3782196044922,-237.410400390625,597.0,157.8817901611328,-236.80386352539062,603.0,165.08876037597656,-240.49900817871094,615.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,145.9464111328125,-236.2239227294922,599.0,-0.0,-0.0,0.0,137.22720336914062,-194.3675537109375,627.0,110.56893920898438,-201.4744415283203,617.0,150.15762329101562,-169.5284423828125,647.0,-71.48060607910156,-195.6075439453125,631.0,249.65357971191406,-14.308314323425293,698.0,-78.20598602294922,12.583751678466797,432.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,69.03714752197266,194.4449005126953,1008.0,-47.06216049194336,72.61217498779297,358.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
