x_0_NOSE,y_0_NOSE,z_0_NOSE,x_1_LEFT_EYE_IN,y_1_LEFT_EYE_IN,z_1_LEFT_EYE_IN,x_2_LEFT_EYE,y_2_LEFT_EYE,z_2_LEFT_EYE,x_3_LEFT_EYE_OUT,y_3_LEFT_EYE_OUT,z_3_LEFT_EYE_OUT,x_4_RIGHT_EYE_IN,y_4_RIGHT_EYE_IN,z_4_RIGHT_EYE_IN,x_5_RIGTH_EYE,y_5_RIGTH_EYE,z_5_RIGTH_EYE,x_6_RIGHT_EYE_OUT,y_6_RIGHT_EYE_OUT,z_6_RIGHT_EYE_OUT,x_7_LEFT_EAR,y_7_LEFT_EAR,z_7_LEFT_EAR,x_8_RIGHT_EAR,y_8_RIGHT_EAR,z_8_RIGHT_EAR,x_9_MOUTH_LEFT,y_9_MOUTH_LEFT,z_9_MOUTH_LEFT,x_10_MOUTH_RIGHT,y_10_MOUTH_RIGHT,z_10_MOUTH_RIGHT,x_11_LEFT_SHOULDER,y_11_LEFT_SHOULDER,z_11_LEFT_SHOULDER,x_12_RIGHT_SHOULDER,y_12_RIGHT_SHOULDER,z_12_RIGHT_SHOULDER,x_13_LEFT_ELBOW,y_13_LEFT_ELBOW,z_13_LEFT_ELBOW,x_14_RIGHT_ELBOW,y_14_RIGHT_ELBOW,z_14_RIGHT_ELBOW,x_15_LEFT_WRIST,y_15_LEFT_WRIST,z_15_LEFT_WRIST,x_16_RIGHT_WRIST,y_16_RIGHT_WRIST,z_16_RIGHT_WRIST,x_17_LEFT_PINKY,y_17_LEFT_PINKY,z_17_LEFT_PINKY,x_18_RIGHT_PINKY,y_18_RIGHT_PINKY,z_18_RIGHT_PINKY,x_19_LEFT_INDEX,y_19_LEFT_INDEX,z_19_LEFT_INDEX,x_20_RIGHT_INDEX,y_20_RIGHT_INDEX,z_20_RIGHT_INDEX,x_21_LEFT_THUMB,y_21_LEFT_THUMB,z_21_LEFT_THUMB,x_22_RIGHT_THUMB,y_22_RIGHT_THUMB,z_22_RIGHT_THUMB,x_23_LEFT_HIP,y_23_LEFT_HIP,z_23_LEFT_HIP,x_24_RIGHT_HIP,y_24_RIGHT_HIP,z_24_RIGHT_HIP,x_25_LEFT_KNEE,y_25_LEFT_KNEE,z_25_LEFT_KNEE,x_26_RIGHT_KNEE,y_26_RIGHT_KNEE,z_26_RIGHT_KNEE,x_27_LEFT_ANKLE,y_27_LEFT_ANKLE,z_27_LEFT_ANKLE,x_28_RIGHT_ANKLE,y_28_RIGHT_ANKLE,z_28_RIGHT_ANKLE,x_29_LEFT_HEEL,y_29_LEFT_HEEL,z_29_LEFT_HEEL,x_30_RIGHT_HEEL,y_30_RIGHT_HEEL,z_30_RIGHT_HEEL,x_31_LEFT_FOOT_INDEX,y_31_LEFT_FOOT_INDEX,z_31_LEFT_FOOT_INDEX,x_32_RIGHT_FOOT_INDEX,y_32_RIGHT_FOOT_INDEX,z_32_RIGHT_FOOT_INDEX
-145.2344512939453,-187.2654266357422,795.0,-164.14857482910156,-221.35885620117188,824.0,-160.82066345214844,-225.69520568847656,835.0,-157.9947509765625,-228.9801483154297,842.0,-179.34071350097656,-204.12515258789062,789.0,-190.25209045410156,-200.7169952392578,791.0,-202.27134704589844,-195.7300262451172,792.0,-155.27978515625,-196.8477325439453,786.0,-233.25277709960938,-168.85342407226562,795.0,-129.07626342773438,-163.797119140625,809.0,-147.29913330078125,-148.54905700683594,785.0,-52.60943603515625,-36.22679138183594,978.0,-322.61962890625,29.13309669494629,815.0,106.32637023925781,171.40283203125,954.0,-0.0,0.0,0.0,175.49050903320312,-14.169023513793945,912.0,-0.0,-0.0,0.0,190.76905822753906,-82.55886840820312,885.0,-0.0,-0.0,0.0,185.2847900390625,-98.9564208984375,901.0,-0.0,-0.0,0.0,171.50343322753906,-76.42894744873047,899.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
-157.17623901367188,-181.9364471435547,789.0,-173.5546112060547,-215.42376708984375,817.0,-170.83001708984375,-221.59764099121094,830.0,-168.322265625,-225.11981201171875,838.0,-191.80136108398438,-200.9707489013672,792.0,-203.0659942626953,-195.2357635498047,790.0,-214.5430908203125,-189.76776123046875,789.0,-163.21470642089844,-195.9771728515625,793.0,-243.14918518066406,-164.4931182861328,793.0,-138.5615997314453,-157.07293701171875,802.0,-162.86532592773438,-143.35464477539062,785.0,-59.61748504638672,-44.72398376464844,987.0,-324.2550354003906,32.933528900146484,809.0,99.70604705810547,164.57098388671875,951.0,-0.0,0.0,0.0,160.3876953125,-22.788333892822266,895.0,-0.0,-0.0,0.0,176.43923950195312,-90.00127410888672,872.0,-0.0,-0.0,0.0,174.14353942871094,-109.87553405761719,905.0,-0.0,-0.0,0.0,158.1985321044922,-84.59254455566406,891.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
-169.99842834472656,-177.795166015625,788.0,-184.34133911132812,-211.15846252441406,811.0,-181.36427307128906,-218.32421875,828.0,-177.26318359375,-223.14324951171875,841.0,-205.15618896484375,-196.04505920410156,788.0,-216.32501220703125,-190.34646606445312,786.0,-228.43809509277344,-183.14349365234375,783.0,-171.36143493652344,-199.57492065429688,813.0,-252.67288208007812,-159.95021057128906,790.0,-150.09373474121094,-155.3822021484375,807.0,-177.74960327148438,-138.92588806152344,782.0,-62.68832015991211,-44.588043212890625,984.0,-328.00665283203125,35.87424087524414,815.0,99.14762115478516,158.0297393798828,931.0,-0.0,0.0,0.0,147.11244201660156,-36.501922607421875,869.0,-0.0,-0.0,0.0,158.4816131591797,-98.96855163574219,838.0,-0.0,-0.0,0.0,152.11740112304688,-123.32054901123047,873.0,-0.0,-0.0,0.0,142.5072479248047,-99.10896301269531,876.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
-179.56800842285156,-179.5532989501953,790.0,-195.94044494628906,-216.43043518066406,826.0,-191.4053192138672,-220.43362426757812,836.0,-188.2498016357422,-226.32720947265625,853.0,-214.0843963623047,-199.60260009765625,797.0,-224.5200958251953,-193.10968017578125,792.0,-234.50868225097656,-185.14544677734375,786.0,-182.2404327392578,-204.23904418945312,832.0,-257.2388000488281,-160.3551483154297,792.0,-160.9612274169922,-156.91139221191406,808.0,-189.0494842529297,-140.93675231933594,786.0,-75.54264068603516,-46.12191390991211,982.0,-333.3936767578125,30.481325149536133,815.0,97.87420654296875,137.148193359375,905.0,-0.0,0.0,0.0,127.82106018066406,-54.72439193725586,819.0,-0.0,-0.0,0.0,134.41574096679688,-104.280029296875,794.0,-0.0,-0.0,0.0,130.47842407226562,-136.3181610107422,873.0,-0.0,-0.0,0.0,118.99403381347656,-112.1581039428711,833.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
-194.41885375976562,-177.3874969482422,792.0,-209.08230590820312,-213.1801300048828,824.0,-204.81373596191406,-220.09873962402344,840.0,-201.1713104248047,-225.1798095703125,854.0,-225.82882690429688,-197.0402069091797,792.0,-238.20758056640625,-192.28384399414062,794.0,-248.70404052734375,-185.7163848876953,794.0,-195.0928497314453,-206.2762451171875,846.0,-271.0555725097656,-161.56996154785156,798.0,-173.19200134277344,-154.42898559570312,809.0,-202.55191040039062,-138.68824768066406,788.0,-88.34407806396484,-46.027976989746094,980.0,-346.0830383300781,33.62558364868164,826.0,88.19933319091797,125.04988861083984,883.0,-0.0,0.0,0.0,104.90489959716797,-61.64058303833008,770.0,-0.0,-0.0,0.0,106.42323303222656,-111.4013442993164,745.0,-0.0,-0.0,0.0,93.85974884033203,-123.39349365234375,743.0,-0.0,-0.0,0.0,90.90461730957031,-107.04328918457031,749.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
-211.16563415527344,-178.4720458984375,791.0,-224.33212280273438,-214.80361938476562,825.0,-219.03445434570312,-220.43362426757812,836.0,-215.03121948242188,-227.73831176757812,853.0,-243.36363220214844,-198.53294372558594,798.0,-254.27207946777344,-192.5260009765625,795.0,-264.44866943359375,-187.02987670898438,794.0,-208.51132202148438,-214.2065887451172,861.0,-285.310791015625,-162.1773681640625,801.0,-188.06454467773438,-156.1345977783203,804.0,-221.62240600585938,-139.21624755859375,791.0,-0.0,-0.0,0.0,-342.95489501953125,9.12829875946045,835.0,90.20197296142578,115.74808502197266,847.0,-0.0,0.0,0.0,79.68904876708984,-76.16252136230469,715.0,-0.0,0.0,0.0,73.588623046875,-122.75931549072266,691.0,-0.0,-0.0,0.0,60.910518646240234,-132.59149169921875,677.0,-0.0,-0.0,0.0,58.8295783996582,-117.21319580078125,692.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
-218.03543090820312,-175.87046813964844,797.0,-231.17787170410156,-213.359375,830.0,-226.70919799804688,-219.7506103515625,844.0,-224.68247985839844,-227.55288696289062,863.0,-247.3919677734375,-192.28384399414062,794.0,-258.86279296875,-187.7365264892578,797.0,-270.0749206542969,-181.59884643554688,799.0,-215.94387817382812,-213.07630920410156,868.0,-289.3777160644531,-155.50611877441406,794.0,-194.20008850097656,-152.50270080566406,813.0,-223.6696319580078,-133.64337158203125,789.0,-119.86994171142578,-50.52801513671875,973.0,-0.0,-0.0,0.0,86.73493194580078,101.6382064819336,802.0,-0.0,0.0,0.0,38.073402404785156,-71.38920593261719,650.0,-0.0,-0.0,0.0,30.554706573486328,-121.92713165283203,650.0,-0.0,-0.0,0.0,26.46029281616211,-132.616943359375,655.0,-0.0,-0.0,0.0,20.91449546813965,-107.92020416259766,619.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
-234.69337463378906,-158.84414672851562,791.0,-245.07809448242188,-198.3475341796875,808.0,-242.64157104492188,-207.11587524414062,827.0,-237.84388732910156,-214.28497314453125,839.0,-269.39886474609375,-179.82582092285156,797.0,-281.957763671875,-173.66827392578125,799.0,-290.68975830078125,-164.70054626464844,794.0,-227.8670654296875,-198.780517578125,838.0,-0.0,-0.0,0.0,-207.73452758789062,-133.35797119140625,803.0,-201.30152893066406,-94.4036865234375,653.0,-131.23211669921875,-45.18256378173828,962.0,-0.0,0.0,0.0,85.19667053222656,117.2657241821289,800.0,-253.6854248046875,213.44268798828125,663.0,6.572961330413818,-43.26841735839844,617.0,-221.6358642578125,9.02856159210205,634.0,-10.550436019897461,-87.46437072753906,605.0,-211.27171325683594,-29.95090103149414,616.0,-17.63562774658203,-100.9734115600586,608.0,-224.79031372070312,-50.1680793762207,614.0,-20.90648078918457,-80.97789764404297,587.0,-228.37924194335938,-34.3032112121582,621.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
-250.06198120117188,-167.79144287109375,790.0,-260.6688537597656,-205.45880126953125,815.0,-257.2371826171875,-214.73240661621094,830.0,-251.2166748046875,-222.01568603515625,842.0,-285.2030029296875,-185.09962463378906,797.0,-294.9969787597656,-176.74427795410156,795.0,-305.5066223144531,-170.16856384277344,795.0,-244.64752197265625,-214.7041778564453,863.0,-326.2367248535156,-149.4844512939453,804.0,-0.0,-0.0,0.0,-260.8352966308594,-126.1309814453125,791.0,-72.10565948486328,-56.00231170654297,570.0,-0.0,0.0,0.0,78.28614807128906,105.36219024658203,771.0,-242.92379760742188,230.84156799316406,682.0,-50.482330322265625,-17.03779411315918,560.0,-168.64700317382812,12.847101211547852,669.0,-71.12525939941406,-39.838653564453125,555.0,-121.0796890258789,-27.542381286621094,514.0,-82.38418579101562,-61.83403396606445,563.0,-0.0,-0.0,0.0,-79.57302856445312,-48.57822799682617,550.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
-251.72787475585938,-166.3046875,783.0,-268.7150573730469,-206.46717834472656,819.0,-263.7767333984375,-214.47369384765625,829.0,-260.6463623046875,-221.75201416015625,841.0,-289.5914306640625,-178.4720458984375,791.0,-301.73626708984375,-170.8365936279297,792.0,-311.2900695800781,-164.4931182861328,793.0,-254.33497619628906,-218.7333221435547,862.0,-328.9902648925781,-146.27651977539062,801.0,-225.93751525878906,-152.13832092285156,797.0,-264.4219055175781,-125.97151947021484,790.0,-97.27932739257812,-88.61882019042969,740.0,-0.0,0.0,0.0,80.93907928466797,115.71561431884766,772.0,-234.5939178466797,233.78155517578125,684.0,-69.17729187011719,22.534543991088867,577.0,-111.30189514160156,39.476661682128906,512.0,-91.29010009765625,13.146438598632812,544.0,-95.43264770507812,10.40826416015625,542.0,-104.49066162109375,-15.881239891052246,552.0,-112.5831527709961,-15.737388610839844,547.0,-101.02471923828125,-12.250767707824707,553.0,-118.51130676269531,-2.1245477199554443,537.0,-20.99645233154297,174.17922973632812,445.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
